pybullet build time: Nov 28 2023 23:45:17
[train] phase=4 algo=ppo n_envs=8 steps=2,000,000 frame_stack=3 -> runs/phase4_descend_jitter2.5x
pybullet build time: Nov 28 2023 23:45:17
pybullet build time: Nov 28 2023 23:45:17
pybullet build time: Nov 28 2023 23:45:17
pybullet build time: Nov 28 2023 23:45:17
pybullet build time: Nov 28 2023 23:45:17
pybullet build time: Nov 28 2023 23:45:17
pybullet build time: Nov 28 2023 23:45:17
pybullet build time: Nov 28 2023 23:45:17
[train] warm-starting from runs/phase3_ppo_best/model.zip
[train] airspace-height anneal 0.0 -> 1.0 over 50% of training (Task 1b descend-only)
Logging to runs/phase4_descend_jitter2.5x/tb/PPO_2
--------------------------------------
| manipularl/             |          |
|    entropy_loss         | -18.1      |
|    explained_variance   | 0.254      |
|    learning_rate        | 0.0003     |
|    loss                 | 1.06       |
|    n_updates            | 15080      |
|    policy_gradient_loss | -0.0731    |
|    std                  | 4.85       |
|    value_loss           | 5.22       |
----------------------------------------
----------------------------------------
| manipularl/             |            |
|    airspace_height_frac | 0.721      |
|    collision_rate       | 0.81       |
|    grasp_failure_rate   | 0.794      |
|    insert_depth_mean    | 0          |
|    insert_tilt_deg_mean | 12.5       |
|    success_rate         | 0          |
| rollout/                |            |
|    ep_len_mean          | 44.7       |
|    ep_rew_mean          | -8.04      |
| time/                   |            |
|    fps                  | 489        |
|    iterations           | 176        |
|    time_elapsed         | 1472       |
|    total_timesteps      | 720896     |
| train/                  |            |
|    approx_kl            | 0.14662343 |
|    clip_fraction        | 0.425      |
|    clip_range           | 0.2        |
|    entropy_loss         | -18.1      |
|    explained_variance   | 0.346      |
|    learning_rate        | 0.0003     |
|    loss                 | 1.17       |
|    n_updates            | 15090      |
|    policy_gradient_loss | -0.0754    |
|    std                  | 4.86       |
|    value_loss           | 5.71       |
----------------------------------------
----------------------------------------
| manipularl/             |            |
|    airspace_height_frac | 0.725      |
|    collision_rate       | 0.75       |
|    grasp_failure_rate   | 0.79       |
|    insert_depth_mean    | 0          |
|    insert_tilt_deg_mean | 13.1       |
|    success_rate         | 0          |
| rollout/                |            |
|    ep_len_mean          | 53.2       |
|    ep_rew_mean          | -10.3      |
| time/                   |            |
|    fps                  | 489        |
|    iterations           | 177        |
|    time_elapsed         | 1481       |
|    total_timesteps      | 724992     |
| train/                  |            |
|    approx_kl            | 0.20011312 |
|    clip_fraction        | 0.493      |
|    clip_range           | 0.2        |
|    entropy_loss         | -18.1      |
|    explained_variance   | 0.39       |
|    learning_rate        | 0.0003     |
|    loss                 | 0.694      |
|    n_updates            | 15100      |
|    policy_gradient_loss | -0.0778    |
|    std                  | 4.87       |
|    value_loss           | 3.62       |
----------------------------------------
----------------------------------------
| manipularl/             |            |
|    airspace_height_frac | 0.729      |
|    collision_rate       | 0.8        |
|    grasp_failure_rate   | 0.831      |
|    insert_depth_mean    | 0          |
|    insert_tilt_deg_mean | 11.9       |
|    success_rate         | 0          |
| rollout/                |            |
|    ep_len_mean          | 45.4       |
|    ep_rew_mean          | -8.13      |
| time/                   |            |
|    fps                  | 489        |
|    iterations           | 178        |
|    time_elapsed         | 1489       |
|    total_timesteps      | 729088     |
| train/                  |            |
|    approx_kl            | 0.11298599 |
|    clip_fraction        | 0.394      |
|    clip_range           | 0.2        |
|    entropy_loss         | -18.1      |
|    explained_variance   | 0.311      |
|    learning_rate        | 0.0003     |
|    loss                 | 1.76       |
|    n_updates            | 15110      |
|    policy_gradient_loss | -0.0646    |
|    std                  | 4.88       |
|    value_loss           | 6.93       |
----------------------------------------
----------------------------------------
| manipularl/             |            |
|    airspace_height_frac | 0.733      |
|    collision_rate       | 0.71       |
|    grasp_failure_rate   | 0.872      |
|    insert_depth_mean    | 0.0003     |
|    insert_tilt_deg_mean | 13.1       |
|    success_rate         | 0          |
| rollout/                |            |
|    ep_len_mean          | 57.5       |
|    ep_rew_mean          | -9.73      |
| time/                   |            |
|    fps                  | 489        |
|    iterations           | 179        |
|    time_elapsed         | 1497       |
|    total_timesteps      | 733184     |
| train/                  |            |
|    approx_kl            | 0.23365672 |
|    clip_fraction        | 0.497      |
|    clip_range           | 0.2        |
|    entropy_loss         | -18.1      |
|    explained_variance   | 0.264      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.933      |
|    n_updates            | 15120      |
|    policy_gradient_loss | -0.0814    |
|    std                  | 4.88       |
|    value_loss           | 4.32       |
----------------------------------------
----------------------------------------
| manipularl/             |            |
|    airspace_height_frac | 0.737      |
|    collision_rate       | 0.77       |
|    grasp_failure_rate   | 0.83       |
|    insert_depth_mean    | 0.0003     |
|    insert_tilt_deg_mean | 12.2       |
|    success_rate         | 0          |
| rollout/                |            |
|    ep_len_mean          | 50.5       |
|    ep_rew_mean          | -8.79      |
| time/                   |            |
|    fps                  | 489        |
|    iterations           | 180        |
|    time_elapsed         | 1505       |
|    total_timesteps      | 737280     |
| train/                  |            |
|    approx_kl            | 0.15396187 |
|    clip_fraction        | 0.439      |
|    clip_range           | 0.2        |
|    entropy_loss         | -18.1      |
|    explained_variance   | 0.0762     |
|    learning_rate        | 0.0003     |
|    loss                 | 0.749      |
|    n_updates            | 15130      |
|    policy_gradient_loss | -0.0653    |
|    std                  | 4.89       |
|    value_loss           | 4.46       |
----------------------------------------
----------------------------------------
| manipularl/             |            |
|    airspace_height_frac | 0.741      |
|    collision_rate       | 0.77       |
|    grasp_failure_rate   | 0.846      |
|    insert_depth_mean    | 0          |
|    insert_tilt_deg_mean | 11         |
|    success_rate         | 0          |
| rollout/                |            |
|    ep_len_mean          | 49.6       |
|    ep_rew_mean          | -8.89      |
| time/                   |            |
|    fps                  | 489        |
|    iterations           | 181        |
|    time_elapsed         | 1513       |
|    total_timesteps      | 741376     |
| train/                  |            |
|    approx_kl            | 0.20924899 |
|    clip_fraction        | 0.486      |
|    clip_range           | 0.2        |
|    entropy_loss         | -18.1      |
|    explained_variance   | 0.532      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.728      |
|    n_updates            | 15140      |
|    policy_gradient_loss | -0.0798    |
|    std                  | 4.91       |
|    value_loss           | 3.82       |
----------------------------------------
